amount,asset_description,cap_gains_over_200_usd,disclosure_date,disclosure_year,district,owner,ptr_link,representative,ticker,transaction_date,type
"$1,000 - $15,000",iShares MSCI EAFE Growth ETF,False,11/6/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017600.pdf,Joe Courtney,EFG,10/9/2020,purchase
"$1,000 - $15,000",iShares MSCI EAFE Growth ETF,False,7/10/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016929.pdf,K. Michael Conaway,EFG,6/9/2020,sale_partial
"$15,000 - $50,000",IShares MSCI EAFE Value ETF,False,7/10/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016929.pdf,K. Michael Conaway,EFV,6/9/2020,purchase
"$1,000 - $15,000",ISHARES MSCI EM ESG Optimized,False,8/27/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017260.pdf,Joe Courtney,--,8/7/2020,purchase
"$1,000 - $15,000",iShares MSCI USA Min Vol Factor ETF,False,11/6/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017600.pdf,Joe Courtney,USMV,10/9/2020,purchase
"$1,000 - $15,000",iShares MSCI USA Value Factor ETF,False,11/6/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017600.pdf,Joe Courtney,VLUE,10/9/2020,purchase
"$1,000 - $15,000",iShares Nasdaq Biotechnology Etf,False,3/3/2021,2021,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,"Charles J. ""Chuck"" Fleischmann",MBB,1/21/2021,purchase
"$15,000 - $50,000",iShares Russel 2000 Value ETF,False,6/19/2022,2022,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021246.pdf,Alan S. Lowenthal,IWN,6/16/2022,sale_partial
"$1,000 - $15,000",iShares Russel 2000 Value ETF,False,12/25/2021,2021,CA47,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020097.pdf,Alan S. Lowenthal,IWN,12/15/2021,sale_partial
"$15,000 - $50,000",iShares Russel 2000 Value ETF,False,12/25/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020098.pdf,Alan S. Lowenthal,IWN,12/15/2021,sale_partial
"$1,000 - $15,000",iShares Russel 2000 Value ETF,False,12/25/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020099.pdf,Alan S. Lowenthal,IWN,12/15/2021,sale_partial
"$1,000 - $15,000",iShares Russell 2000 ETF,False,7/10/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016929.pdf,K. Michael Conaway,IWM,6/9/2020,sale_partial
"$15,000 - $50,000",iShares Russell 2000 ETF,False,11/16/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017700.pdf,Alan S. Lowenthal,IWN,11/9/2020,purchase
"$1,000 - $15,000",iShares Russell 2000 ETF,False,11/16/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017701.pdf,Alan S. Lowenthal,IWN,11/9/2020,purchase
"$1,000 - $15,000",iShares Russell 2000 ETF,False,12/3/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017789.pdf,Greg Gianforte,IWN,11/16/2020,purchase
"$15,000 - $50,000",iShares Russell 2000 ETF,False,11/21/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017729.pdf,Alan S. Lowenthal,IWN,11/10/2020,purchase
"$1,000 - $15,000",iShares Russell 2000 ETF,False,11/21/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017730.pdf,Alan S. Lowenthal,IWN,11/10/2020,purchase
"$1,000 - $15,000",iShares Russell 2000 ETF,False,11/21/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017731.pdf,Alan S. Lowenthal,IWN,11/9/2020,purchase
"$1,000 -",iShares Russell 2000 ETF,False,11/21/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017731.pdf,Alan S. Lowenthal,IWN,11/10/2020,purchase
"$500,000 - $1,000,000",iShares Russell 2000 ETF,False,12/2/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,Greg Gianforte,IWN,11/12/2020,purchase
"$500,000 - $1,000,000",iShares Russell 2000 ETF,False,12/23/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017905.pdf,Greg Gianforte,IWN,12/15/2020,sale_partial
"$250,000 - $500,000",iShares Russell 2000 ETF,False,12/23/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017905.pdf,Greg Gianforte,IWN,12/18/2020,sale_full
"$1,000 - $15,000",ISHARES SILVER TR ISHARES,False,11/24/2020,2020,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,"Charles J. ""Chuck"" Fleischmann",SLV,10/22/2020,sale_full
"$1,000 - $15,000",iShares TIPS Bond ETF,False,8/15/2022,2022,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021553.pdf,Kevin Hern,TIP,7/8/2022,purchase
"$1,000 - $15,000",iShares TIPS Bond ETF,False,11/5/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf,Kevin Hern,TIP,10/7/2021,purchase
"$1,000 - $15,000",iShares TIPS Bond ETF,False,11/5/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf,Kevin Hern,TIP,10/7/2021,purchase
"$1,000 - $15,000",iShares TIPS Bond ETF,False,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019334.pdf,Kevin Hern,TIP,7/8/2021,purchase
"$250,000 - $500,000",iShares TIPS Bond ETF,False,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019334.pdf,Kevin Hern,TIP,7/30/2021,purchase
"$1,000 - $15,000",iShares TIPS Bond ETF,False,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019490.pdf,Kevin Hern,TIP,8/6/2021,purchase
"$1,000 - $15,000",iShares TIPS Bond ETF,False,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019490.pdf,Kevin Hern,TIP,8/6/2021,purchase
"$1,000 - $15,000",iShares TIPS Bond ETF,False,10/7/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf,Kevin Hern,TIP,9/8/2021,purchase
"$1,000 - $15,000",iShares TIPS Bond ETF,False,10/7/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf,Kevin Hern,TIP,9/8/2021,purchase
"$1,000 - $15,000",iShares TIPS Bond ETF,False,12/9/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf,Kevin Hern,TIP,11/5/2021,purchase
"$1,000 - $15,000",iShares TR 10+ YR Invt Grade C,False,5/12/2021,2021,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,"Charles J. ""Chuck"" Fleischmann",IGLB,4/22/2021,purchase
"$1,000 - $15,000",iShares TR 10+YR INVT GRACE CO,False,8/17/2021,2021,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,"Charles J. ""Chuck"" Fleischmann",IGLB,7/22/2021,sale_full
"$1,000 - $15,000",iShares TR BB Rated Corp BD E,False,8/12/2022,2022,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219165.pdf,"Charles J. ""Chuck"" Fleischmann",HYBB,7/21/2022,purchase
"$1,000 - $15,000",iShares TR BB Rated Corp BD E,False,5/16/2022,2022,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218753.pdf,"Charles J. ""Chuck"" Fleischmann",HYBB,4/25/2022,purchase
"$1,000 - $15,000",iShares TR Bonds DEC 2024,False,5/16/2022,2022,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218753.pdf,"Charles J. ""Chuck"" Fleischmann",IBDP,4/25/2022,sale_full
"$1,000 - $15,000",iShares TR Bonds DEC 2025,False,8/17/2021,2021,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,"Charles J. ""Chuck"" Fleischmann",IBDP,7/22/2021,purchase
"$1,000 - $15,000",iShares TR iBonds DEC 2025 TER,False,5/16/2022,2022,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218753.pdf,"Charles J. ""Chuck"" Fleischmann",IBTF,4/25/2022,sale_full
"$1,000 - $15,000",iShares TR iBonds Dec 2029 Ter,False,8/12/2022,2022,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219165.pdf,"Charles J. ""Chuck"" Fleischmann",IBDU,7/21/2022,purchase
"$1,000 - $15,000",iShares TR iBonds Dec 2029 Ter,False,5/16/2022,2022,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218753.pdf,"Charles J. ""Chuck"" Fleischmann",IBDU,4/25/2022,purchase
"$15,000 - $50,000",iShares TR iBonds Dec 2030 Ter,False,8/12/2022,2022,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219165.pdf,"Charles J. ""Chuck"" Fleischmann",IBTK,7/21/2022,purchase
"$1,000 - $15,000",iShares TR iBonds Dec 2030 Ter,False,5/16/2022,2022,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218753.pdf,"Charles J. ""Chuck"" Fleischmann",IBTK,4/25/2022,purchase
"$1,000 - $15,000",iShares TR MSCI UTD Kingdom E,False,5/12/2021,2021,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,"Charles J. ""Chuck"" Fleischmann",EWU,4/22/2021,purchase
"$1,000 - $15,000",iShares TR MSCI UTD Kingdom E,False,5/16/2022,2022,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218753.pdf,"Charles J. ""Chuck"" Fleischmann",EWU,4/25/2022,sale_full
"$1,000 - $15,000",iShares TR US Aerospace & Defense,False,5/16/2022,2022,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218753.pdf,"Charles J. ""Chuck"" Fleischmann",ITA,4/25/2022,purchase
"$1,000 - $15,000",iShares TRMBD ETF,False,8/17/2021,2021,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218297.pdf,"Charles J. ""Chuck"" Fleischmann",MBB,7/22/2021,sale_full
"$15,000 - $50,000",ISHARES Trust MSCI EAFE ESG Optimized,False,8/27/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017260.pdf,Joe Courtney,--,8/7/2020,purchase
"$1,000 - $15,000",iShares U.S. Medical Devices ETF,False,11/6/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017600.pdf,Joe Courtney,IHI,10/9/2020,purchase
"$1,000 - $15,000",iShares U.S. Treasury Bond ETF,False,11/16/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017685.pdf,Joe Courtney,GOVT,10/16/2020,purchase
"$1,000 - $15,000",ISHARES US Treasury bond,False,8/27/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017260.pdf,Joe Courtney,--,8/7/2020,purchase
"$1,000 - $15,000",Isuzu Motors ltd Ord American Depositary Shares,False,12/2/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,Greg Gianforte,ISUZY,11/13/2020,sale_partial
"$1,000 - $15,000",Itau Unibanco Banco Holding SA American Depositary Shares,False,1/10/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020154.pdf,Josh Gottheimer,ITUB,12/21/2021,sale_full
"$15,000 - $50,000",Itau Unibanco Banco Holding SA American Depositary Shares,False,2/14/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015054.pdf,Greg Gianforte,ITUB,1/13/2020,sale_full
"$1,000 - $15,000",Itau Unibanco Banco Holding SA American Depositary Shares,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,ITUB,2/15/2019,purchase
"$1,000 - $15,000",Itau Unibanco Banco Holding SA American Depositary Shares,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,ITUB,3/15/2019,sale_partial
"$1,000 - $15,000",Itau Unibanco Banco Holding SA American Depositary Shares,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,ITUB,6/24/2019,sale_full
"$1,000 - $15,000",Itau Unibanco Banco Holding SA American Depositary Shares,False,7/9/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,Josh Gottheimer,ITUB,6/3/2020,purchase
"$1,000 - $15,000",Itau Unibanco Banco Holding SA American Depositary Shares,False,7/9/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,Josh Gottheimer,ITUB,6/2/2020,purchase
"$100,000 - $250,000",Itau Unibanco Banco Holding SA American Depositary Shares,False,6/25/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016834.pdf,Greg Gianforte,ITUB,6/5/2020,purchase
"$1,000 - $15,000",ITT Inc,False,7/22/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021351.pdf,Josh Gottheimer,ITT,6/21/2022,purchase
"$1,000 - $15,000",J G C Corp,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,JGCCY,5/9/2019,sale_partial
"$1,000 - $15,000",J G C Corp,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,JGCCY,5/10/2019,sale_full
"$1,000 - $15,000","J P Morgan Chase & Co Depositary Shares, each Representing A 1/400th Interest in A Share of 6.10% Non-Cumulative Preferred Stock, Series AA",False,6/23/2020,2020,FL02,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016690.pdf,"Neal Patrick MD, Facs Dunn",JPM$G,5/26/2020,sale_full
"$1,000 - $15,000",J Sainsbury Plc Sponsored ADR NEW,False,4/7/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,Greg Gianforte,JSAIY,3/18/2020,purchase
"$1,000 - $15,000",J.M. Smucker Company,False,2/19/2021,2021,GA14,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018243.pdf,Marjorie Taylor Greene,SJM,1/21/2021,purchase
"$1,000 - $15,000","Jack Henry & Associates, Inc.",False,11/9/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,Greg Gianforte,JKHY,10/13/2020,sale_partial
"$100,000 - $250,000","Jack Henry & Associates, Inc.",False,5/12/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016583.pdf,Greg Gianforte,JKHY,5/7/2020,purchase
"$15,000 - $50,000",JACKSON TENN ENERGY AUTH WTR REV 5% 27/01/21 JD,False,2/16/2021,2021,CA17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217856.pdf,Rohit Khanna,--,1/14/2021,purchase
"$15,000 - $50,000",Jacobs Engineering Group Inc.,False,11/18/2021,2021,WA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Kim Dr Schrier,J,10/28/2021,sale_full
"$1,000 - $15,000",Jacobs Engineering Group Inc.,False,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Gilbert Cisneros,J,3/18/2020,sale_partial
"$15,000 - $50,000",Jacobs Engineering Group Inc.,False,5/15/2020,2020,WV01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016540.pdf,David B. McKinley,J,4/30/2020,purchase
"$1,000 - $15,000",James Hardie Industries plc American Depositary Shares,False,4/7/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,Greg Gianforte,JHX,3/18/2020,purchase
"$1,000 - $15,000",Janus International Group Inc,False,3/26/2022,2022,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020690.pdf,Alan S. Lowenthal,JBI,3/16/2022,sale_partial
"$1,000 - $15,000",Janus International Group Inc,False,1/21/2022,2022,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020271.pdf,Alan S. Lowenthal,JBI,1/7/2022,purchase
"$1,000 - $15,000",Janus International Group Inc,False,1/6/2022,2022,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020167.pdf,Alan S. Lowenthal,JBI,12/20/2021,purchase
"$1,000 - $15,000",Janus International Group Inc,False,4/10/2022,2022,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020770.pdf,Alan S. Lowenthal,JBI,3/25/2022,sale_full
"$1,000 - $15,000",Janus International Group Inc,False,4/10/2022,2022,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020770.pdf,Alan S. Lowenthal,JBI,3/24/2022,sale_partial
"$1,000 - $15,000",Japan Airlines ltd Unsponsored ADR,False,4/7/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,Greg Gianforte,JAPSY,3/18/2020,purchase
"$1,000 - $15,000",Japan Airlines ltd Unsponsored ADR,False,12/2/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,Greg Gianforte,JAPSY,11/13/2020,sale_partial
"$1,000 - $15,000",Japan Tobacco Unsponsored American Depository Receipt,False,4/7/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,Greg Gianforte,JAPAY,3/18/2020,purchase
"$50,000 - $100,000",Japan Tobacco Unsponsored American Depository Receipt,False,12/2/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,Greg Gianforte,JAPAY,11/13/2020,purchase
"$1,000 - $15,000",Jefferies Financial Group Inc.,False,10/8/2021,2021,IA03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf,Cindy Axne,JEF,2/4/2019,purchase
"$1,000 - $15,000",Jefferies Financial Group Inc.,False,2/8/2022,2022,IA03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020367.pdf,Cindy Axne,JEF,1/13/2022,purchase
"$1,000 - $15,000",Jefferies Financial Group Inc.,False,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Gilbert Cisneros,JEF,3/18/2020,sale_full
"$1,000 - $15,000",Jefferies Financial Group Inc.,False,9/10/2021,2021,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019458.pdf,Zoe Lofgren,JEF,8/9/2021,purchase
"$50,000 - $100,000",Jersey NJ‌ Transp. AUTH,False,12/20/2021,2021,PA16,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218506.pdf,Mike Kelly,--,11/1/2021,sale_full
"$100,000 - $250,000",JNL ISHARES TACTICAL GROWTH,False,7/20/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf,Kevin Hern,--,6/11/2020,purchase
"$50,000 - $100,000",JNL ISHARES TACTICAL GROWTH,False,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Kevin Hern,--,7/9/2020,exchange
"$50,000 - $100,000",JNL/FAMCO Flex Core Covered Call Fund,False,5/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf,Kevin Hern,--,4/24/2020,sale_full
"$50,000 - $100,000",JNL/FAMCO Flex Core Covered Call Fund,False,5/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf,Kevin Hern,--,4/24/2020,sale_full
"$50,000 - $100,000",JNL/FIRST STATE GLOBAL INFRASTRUCTURE,False,7/20/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf,Kevin Hern,--,6/11/2020,purchase
"$15,000 - $50,000",JNL/FIRST STATE GLOBAL INFRASTRUCTURE,False,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Kevin Hern,--,7/9/2020,exchange
"$15,000 - $50,000",JNL/FR TEMP GLBLMULTIBOND,False,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Kevin Hern,--,7/9/2020,exchange
"$50,000 - $100,000",JNL/FR TEMP GLBLMULTIBOND,False,7/20/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf,Kevin Hern,--,6/11/2020,purchase
"$100,000 - $250,000",JNL/GS DIVIDEND INC & GR,False,7/20/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf,Kevin Hern,--,6/11/2020,purchase
"$50,000 - $100,000",JNL/GS DIVIDEND INC & GR,False,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Kevin Hern,--,7/9/2020,exchange
"$50,000 - $100,000",JNL/JPMORGAN HEDGED EQUITY,False,7/20/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf,Kevin Hern,--,6/11/2020,purchase
"$15,000 - $50,000",JNL/JPMORGAN HEDGED EQUITY,False,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Kevin Hern,--,7/9/2020,exchange
"$50,000 - $100,000",JNL/JPMORGAN Hedged Equity,False,5/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf,Kevin Hern,--,2/24/2020,purchase
"$50,000 - $100,000",JNL/JPMORGAN Hedged Equity,False,5/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf,Kevin Hern,--,4/24/2020,purchase
"$50,000 - $100,000",JNL/MC INFO TECH SECTOR,False,7/20/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf,Kevin Hern,--,6/11/2020,purchase
"$15,000 - $50,000",JNL/MC INFO TECH SECTOR,False,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Kevin Hern,--,7/9/2020,exchange
"$100,000 - $250,000",JNL/MELLON EQUITY INCOME,False,7/20/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf,Kevin Hern,--,6/11/2020,purchase
"$50,000 - $100,000",JNL/MELLON EQuITY INCOME,False,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Kevin Hern,--,7/9/2020,exchange
"$100,000 - $250,000",JNL/MELLON NASDAQ 100 INDEX,False,7/20/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf,Kevin Hern,--,6/11/2020,purchase
